Zaman(s);Hata_e(t);Kontrol_u(t);Araba_X;Araba_Z;Referans_X;Referans_Z
7,979993;6,768526;1;36,19524;26,5049;29,83096;24,20073
7,999993;6,856095;1;36,26154;26,57902;29,81491;24,24503
8,019993;6,943666;1;36,32777;26,65333;29,79881;24,28953
8,039993;7,031056;1;36,39373;26,72782;29,78723;24,3215
8,059994;7,11826;1;36,45917;26,80247;29,78279;24,33352
8,079994;7,204901;1;36,52387;26,87729;29,76623;24,37829
8,099995;7,290676;1;36,58759;26,95226;29,74951;24,42351
8,119995;7,375369;1;36,65011;27,02738;29,73259;24,46925
8,139996;7,458752;1;36,71119;27,10262;29,71547;24,51556
8,159996;7,540603;1;36,77059;27,17797;29,6981;24,56252
8,179996;7,620692;1;36,82808;27,25341;29,68047;24,61019
8,199997;7,698801;1;36,88344;27,32892;29,66257;24,65862
8,219997;7,774707;1;36,93642;27,40449;29,64436;24,70786
8,239998;7,848194;1;36,98682;27,48009;29,62582;24,75797
8,259998;7,919044;1;37,03441;27,5557;29,60696;24,80899
8,279999;7,986389;1;37,07897;27,63128;29,5176;25,05061
8,299999;8,051476;1;37,12031;27,70682;29,5176;25,05061
8,32;8,113373;1;37,15823;27,78228;29,5176;25,05061
8,34;8,171895;1;37,19254;27,85764;29,5176;25,05061
8,360001;8,226868;1;37,22306;27,93286;29,5176;25,05061
8,380001;8,278185;1;37,24963;28,00791;29,50504;25,08387
8,400002;8,325645;1;37,27209;28,08275;29,48312;25,14195
8,420002;8,369053;1;37,29032;28,15735;29,46074;25,20123
8,440002;8,408269;1;37,30417;28,23169;29,4379;25,2617
8,460003;8,443187;1;37,31355;28,30571;29,41461;25,32339
8,480003;8,473703;1;37,31835;28,37938;29,39087;25,38628
8,500004;8,499736;1;37,31851;28,45267;29,36667;25,45038
8,520004;8,521213;1;37,31396;28,52554;29,34202;25,51566
8,540005;8,538081;1;37,30466;28,59795;29,31693;25,58211
8,560005;8,550315;1;37,2906;28,66986;29,29141;25,64969
8,580006;8,557889;1;37,27176;28,74124;29,26548;25,71839
8,600006;8,560829;1;37,24817;28,81205;29,24307;25,77773
8,620007;8,559566;1;37,21986;28,88225;29,23276;25,8045
8,640007;8,553831;1;37,1869;28,95181;29,20516;25,87613
8,660007;8,543589;1;37,14938;29,0207;29,17719;25,9487
8,680008;8,528919;1;37,10738;29,08887;29,14889;26,02215
8,700008;8,509927;1;37,06105;29,15631;29,12027;26,09641
8,720009;8,486742;1;37,01051;29,22298;29,09137;26,17142
8,740009;8,459508;1;36,95595;29,28885;29,06222;26,24707
8,76001;8,428387;1;36,89754;29,35389;29,03284;26,3233
8,78001;8,39357;1;36,83551;29,41808;29,00328;26,40002
8,800011;8,355265;1;36,77007;29,4814;28,97357;26,4771
8,820011;8,313915;1;36,70148;29,54383;28,9634;26,5035
8,840012;8,269906;1;36,63;29,60535;28,93348;26,57963
8,860012;8,223136;1;36,55592;29,66595;28,90293;26,65733
8,880013;8,173882;1;36,47953;29,72561;28,87239;26,73502
8,900013;8,122437;1;36,40117;29,78433;28,8419;26,81256
8,920013;8,069106;1;36,32116;29,8421;28,81152;26,88985
8,940014;8,014218;1;36,23985;29,89892;28,78129;26,96674
8,960014;7,958094;1;36,15759;29,95479;28,75125;27,04315
8,980015;7,901093;1;36,07476;30,00972;28,72147;27,11892
9,000015;7,843565;1;35,99174;30,06371;28,69197;27,19395
9,020016;7,786041;1;35,90889;30,11677;28,67896;27,22703
9,040016;7,729085;1;35,82663;30,16892;28,65271;27,29251
9,060017;7,67271;1;35,74533;30,22018;28,62374;27,36475
9,080017;7,617276;1;35,66541;30,27057;28,59527;27,43578
9,100018;7,563157;1;35,58723;30,32012;28,56732;27,50547
9,120018;7,510733;1;35,51121;30,36885;28,53996;27,57371
9,140018;7,460361;1;35,43772;30,4168;28,51322;27,6404
9,160019;7,412417;1;35,36714;30,464;28,48714;27,70544
9,180019;7,367255;1;35,29985;30,5105;28,46176;27,76875
9,20002;7,32522;1;35,23619;30,55633;28,43711;27,83022
9,22002;7,28666;1;35,17653;30,60155;28,41323;27,88978
9,240021;7,251843;1;35,12117;30,64618;28,38972;27,94842
9,260021;7,221478;1;35,07045;30,6903;28,38592;27,95771
9,280022;7,19559;1;35,02463;30,73394;28,36408;28,01115
9,300022;7,174341;1;34,984;30,77717;28,34312;28,06242
9,320023;7,157973;1;34,94879;30,82004;28,32306;28,11149
9,340023;7,146719;1;34,91923;30,86261;28,30391;28,15832
9,360023;7,140763;1;34,89549;30,90494;28,28569;28,2029
9,380024;7,14029;1;34,87775;30,94709;28,26839;28,24522
9,400024;7,145432;1;34,86613;30,98911;28,252;28,2853
9,420025;7,156303;1;34,86072;31,03108;28,23653;28,32315
9,440025;7,172983;1;34,86159;31,07304;28,22196;28,35881
9,460026;7,195528;1;34,86876;31,11507;28,20827;28,3923
9,480026;7,223938;1;34,88223;31,15721;28,19543;28,42369
9,500027;7,2582;1;34,90195;31,19954;28,18343;28,45306
9,520027;7,298261;1;34,92783;31,2421;28,17223;28,48046
9,540028;7,344028;1;34,95976;31,28495;28,16179;28,50599
9,560028;7,395378;1;34,99758;31,32815;28,15207;28,52975
9,580029;7,452149;1;35,04109;31,37174;28,14304;28,55186
9,600029;7,514143;1;35,09007;31,41578;28,13462;28,57244
9,620029;7,581132;1;35,14424;31,4603;28,12679;28,59161
9,64003;7,65285;1;35,20331;31,50534;28,11947;28,60951
9,66003;7,728999;1;35,26693;31,55095;28,1126;28,62631
9,680031;7,809247;1;35,33474;31,59716;28,10613;28,64215
9,700031;7,893148;1;35,40634;31,64398;28,09543;28,66833
9,720032;7,980562;1;35,4813;31,69145;28,09543;28,66833
9,740032;8,070917;1;35,55917;31,73959;28,09543;28,66833
9,760033;8,163773;1;35,63945;31,7884;28,09543;28,66833
9,780033;8,258671;1;35,72167;31,83789;28,09543;28,66833
9,800034;8,35514;1;35,80528;31,88807;28,09286;28,6745
9,820034;8,452691;1;35,88977;31,93893;28,0873;28,68784
9,840034;8,550794;1;35,97458;31,99046;28,08155;28,70163
9,860035;8,648929;1;36,05914;32,04264;28,07553;28,71607
9,880035;8,746569;1;36,14291;32,09546;28,06917;28,73134
9,900036;8,843183;1;36,22532;32,14888;28,0624;28,74759
9,920036;8,938239;1;36,3058;32,20287;28,05513;28,76503
9,940037;9,03121;1;36,3838;32,2574;28,04732;28,78379
9,960037;9,121575;1;36,45877;32,31241;28,03887;28,80406
9,980038;9,208825;1;36,53018;32,36787;28,02975;28,82595
10,00004;9,292454;1;36,59751;32,42371;28,01988;28,84963
10,02004;9,371992;1;36,66027;32,47988;28,00922;28,87521
10,04004;9,446991;1;36,718;32,53632;27,99772;28,90281
10,06004;9,517005;1;36,77025;32,59295;27,98535;28,9325
10,08004;9,581642;1;36,81663;32,64972;27,97206;28,96441
10,10004;9,640532;1;36,85675;32,70654;27,95782;28,99858
10,12004;9,69335;1;36,8903;32,76333;27,94262;29,03506
10,14004;9,739786;1;36,91699;32,82002;27,92644;29,07389
10,16004;9,779605;1;36,93658;32,87654;27,90928;29,11508
10,18004;9,812591;1;36,94888;32,93279;27,89112;29,15865
10,20004;9,83858;1;36,95375;32,9887;27,87199;29,20457
10,22004;9,857472;1;36,9511;33,0442;27,8519;29,25279
10,24004;9,8692;1;36,9409;33,09919;27,83086;29,30327
10,26004;9,873752;1;36,92318;33,15359;27,80892;29,35592
10,28004;9,871257;1;36,898;33,20735;27,79643;29,38589
10,30005;9,862002;1;36,86552;33,26037;27,78779;29,40626
10,32005;9,845969;1;36,82592;33,3126;27,76295;29,46475
10,34005;9,823273;1;36,77945;33,36395;27,73738;29,52497
10,36005;9,794167;1;36,72642;33,41438;27,71115;29,58678
10,38005;9,758964;1;36,66719;33,46382;27,68431;29,64998
10,40005;9,718023;1;36,60216;33,51223;27,65697;29,71439
10,42005;9,671753;1;36,5318;33,55956;27,6292;29,7798
10,44005;9,620605;1;36,45662;33,60577;27,60109;29,84599
10,46005;9,565065;1;36,37716;33,65083;27,57275;29,91276
10,48005;9,505683;1;36,29402;33,69471;27,54426;29,97984
10,50005;9,443018;1;36,20783;33,73741;27,51574;30,04703
10,52005;9,377704;1;36,11924;33,77892;27,49265;30,1014
10,54005;9,310725;1;36,02894;33,81923;27,48323;30,1232
10,56005;9,242463;1;35,93764;33,85835;27,45458;30,18942
10,58005;9,173476;1;35,84606;33,89629;27,42633;30,25476
10,60005;9,104453;1;35,75494;33,9331;27,39856;30,31896
10,62005;9,036074;1;35,665;33,9688;27,37138;30,38181
10,64005;8,969036;1;35,57698;34,00343;27,34489;30,44305
10,66005;8,904025;1;35,49162;34,03704;27,31919;30,50246
10,68005;8,84172;1;35,40961;34,0697;27,29437;30,55986
10,70005;8,782778;1;35,33167;34,10146;27,27052;30,61501
10,72005;8,727845;1;35,25844;34,13241;27,2477;30,66776
10,74006;8,677523;1;35,19056;34,16261;27,226;30,71794
10,76006;8,632389;1;35,12861;34,19216;27,20547;30,7654
10,78006;8,592928;1;35,07316;34,22115;27,18394;30,81518
10,80006;8,559957;1;35,02468;34,24966;27,18394;30,81518
10,82006;8,5337;1;34,98363;34,2778;27,17396;30,83784
10,84006;8,514505;1;34,95037;34,30567;27,15827;30,87346
10,86006;8,502665;1;34,92523;34,33337;27,14397;30,90594
10,88006;8,498446;1;34,90844;34,36102;27,13104;30,93528
10,90006;8,502045;1;34,90018;34,3887;27,11949;30,96152
10,92006;8,513596;1;34,90054;34,41653;27,10928;30,9847
10,94006;8,533165;1;34,90955;34,44462;27,10038;31,00489
10,96006;8,560724;1;34,92714;34,47306;27,09275;31,02222
10,98006;8,596196;1;34,95318;34,50194;27,08632;31,0368
11,00006;8,639414;1;34,98745;34,53136;27,08104;31,04881
11,02006;8,690147;1;35,02965;34,56141;27,07681;31,0584
11,04006;8,748084;1;35,07941;34,59216;27,07355;31,0658
11,06006;8,812845;1;35,13628;34,6237;27,07116;31,07124
11,08006;8,883988;1;35,19976;34,65609;27,06952;31,07494
11,10006;8,960991;1;35,26924;34,68937;27,06854;31,07719
11,12006;9,043282;1;35,34408;34,72361;27,06807;31,07825
11,14006;9,130235;1;35,42358;34,75883;27,06799;31,07842
11,16006;9,221159;1;35,50697;34,79507;27,06818;31,07801
11,18007;9,315331;1;35,59346;34,83234;27,06848;31,07732
11,20007;-9,411986;-1;35,6822;34,87064;27,06877;31,07666
11,22007;-9,510303;-1;35,77231;34,90997;27,0689;31,07635
11,24007;-9,609475;-1;35,86292;34,95029;27,06875;31,07671
11,26007;-9,70868;-1;35,95312;34,9916;27,06817;31,07802
11,28007;-9,807118;-1;36,04208;35,03384;27,06704;31,08057
11,30007;9,903997;1;36,12894;35,07697;27,06524;31,08466
11,32007;9,998572;1;36,21291;35,12095;27,06267;31,09052
11,34007;10,09008;1;36,29318;35,16573;27,05919;31,09841
11,36007;10,17777;1;36,36896;35,21124;27,05472;31,10857
11,38007;10,26096;1;36,43952;35,2574;27,04915;31,1212
11,40007;10,33895;1;36,50415;35,30414;27,04241;31,13651
11,42007;10,41111;1;36,56221;35,35137;27,03442;31,15464
11,44007;10,47688;1;36,61311;35,39899;27,02512;31,17575
11,46007;10,53573;1;36,6563;35,4469;27,01447;31,19994
11,48007;10,58719;1;36,69135;35,495;27,00242;31,22729
11,50007;10,63014;1;36,71786;35,54317;26,87055;31,52666
11,52007;10,66573;1;36,73553;35,5913;26,87055;31,52666
11,54007;10,693;1;36,74415;35,63927;26,87055;31,52666
11,56007;10,71177;1;36,74358;35,68697;26,87055;31,52666
11,58007;10,72198;1;36,73379;35,73428;26,87055;31,52666
11,60007;10,72364;1;36,71484;35,78109;26,87055;31,52666
11,62008;10,71684;1;36,68686;35,82727;26,87055;31,52666
11,64008;10,70177;1;36,65011;35,87273;26,87055;31,52666
11,66008;10,67872;1;36,60492;35,91736;26,86119;31,54755
11,68008;10,64806;1;36,5517;35,96107;26,83596;31,60381
11,70008;10,61013;1;36,49098;36,00376;26,80985;31,66203
11,72008;10,56544;1;36,42334;36,04536;26,78299;31,72191
11,74008;10,51457;1;36,34946;36,08579;26,75552;31,78316
11,76008;10,45818;1;36,27007;36,12499;26,72759;31,84544
11,78008;10,39698;1;36,18599;36,16291;26,69936;31,90839
11,80008;10,33174;1;36,09809;36,19952;26,67097;31,97169
11,82008;10,2633;1;36,00727;36,23479;26,64259;32,03497
11,84008;10,1925;1;35,91448;36,2687;26,61439;32,09785
11,86008;10,12026;1;35,82072;36,30126;26,58653;32,15997
11,88008;10,04749;1;35,72698;36,33247;26,55918;32,22095
11,90008;9,975307;1;35,63427;36,36238;26,55247;32,23592
11,92008;9,904685;1;35,5436;36,39101;26,53345;32,27758
11,94008;9,836355;1;35,45596;36,41842;26,50798;32,33337
