Zaman(s);Hata_e(t);Kontrol_u(t);Araba_X;Araba_Z;Referans_X;Referans_Z
32,44055;2,599803;-1;-57,24955;98,41717;-57,52022;95,83149
32,46055;2,571838;-1;-57,34258;98,39878;-57,61034;95,84092
32,48055;2,545249;-1;-57,4359;98,38183;-57,7009;95,85041
32,50055;2,520205;0,1573563;-57,5295;98,36645;-57,79189;95,85993
32,52055;2,496376;1;-57,62334;98,35233;-57,88325;95,8695
32,54055;2,472895;1;-57,7173;98,33857;-57,97476;95,87908
32,56055;2,449433;1;-57,81127;98,32484;-58,0663;95,88866
32,58055;2,425741;0,565505;-57,90536;98,31067;-58,13224;95,89556
32,60056;2,403708;1;-57,99942;98,29699;-58,21335;95,90281
32,62056;2,381013;1;-58,09333;98,28259;-58,30524;95,91102
32,64056;2,35832;0,8895516;-58,18736;98,2682;-58,39725;95,91924
32,66056;2,335438;0,4723811;-58,2812;98,25361;-58,48905;95,92744
32,68056;2,312375;0,06127357;-58,37499;98,23885;-58,58079;95,93565
32,70056;2,289178;-0,3054047;-58,46886;98,22395;-58,6726;95,94384
32,72056;2,265931;-0,587945;-58,56274;98,20902;-58,76441;95,95205
32,74056;2,242137;-1;-58,65676;98,19406;-58,9012;95,96427
32,76056;2,219893;-0,04529238;-58,75106;98,17914;-58,91348;95,96517
32,78056;2,198364;0,4549146;-58,84494;98,16443;-59,00578;95,97195
32,80056;2,176814;0,2177143;-58,93871;98,14969;-59,09797;95,97871
32,82056;2,155243;-0,01825809;-59,03245;98,13493;-59,19013;95,98547
32,84056;2,13366;-0,2464867;-59,12621;98,12017;-59,28232;95,99223
32,86056;2,112042;-0,4979563;-59,21999;98,10539;-59,37451;95,999
32,88056;2,090426;-0,7112503;-59,31379;98,09061;-59,46673;96,00576
32,90056;2,06876;-0,9784555;-59,40744;98,07578;-59,5588;96,01252
32,92056;2,04689;-1;-59,50137;98,06075;-59,65112;96,01928
32,94056;2,026237;-0,3911233;-59,59537;98,04617;-59,70999;96,02316
32,96056;2,006304;0,1298058;-59,68956;98,03153;-59,80306;96,02843
32,98056;1,986441;0,00138998;-59,78369;98,01696;-59,89606;96,0337
33,00056;1,966535;-0,2399826;-59,87786;98,00237;-59,98911;96,03898
33,02057;1,94664;-0,4286814;-59,97192;97,98777;-60,08204;96,04424
33,04057;1,926741;-0,6323278;-60,06594;97,97318;-60,17493;96,04951
33,06057;1,906843;-0,828917;-60,15996;97,95859;-60,26783;96,05477
33,08057;1,886942;-1;-60,25398;97,944;-60,36073;96,06004
33,10057;1,866991;-1;-60,34796;97,92935;-60,45358;96,06528
33,12057;1,848626;0,1214635;-60,44206;97,91499;-60,51483;96,06779
33,14057;1,830691;0,3724647;-60,53624;97,90074;-60,6083;96,07146
33,16057;1,812768;0,2043176;-60,63028;97,88651;-60,70164;96,07514
33,18057;1,794809;-0,0111568;-60,72442;97,87225;-60,79507;96,07883
33,20057;1,776845;-0,1955652;-60,81849;97,85799;-60,88843;96,08251
33,22057;1,758884;-0,371834;-60,91256;97,84373;-60,9818;96,08619
33,24057;1,740911;-0,5643237;-61,00662;97,82946;-61,07514;96,08987
33,26057;1,722925;-0,7563388;-61,10068;97,81519;-61,1685;96,09354
33,28057;1,705285;-0,5871511;-61,19473;97,80091;-61,2309;96,09599
33,30057;1,689036;0,6417751;-61,28878;97,78664;-61,3246;96,09797
33,32057;1,672813;0,5044532;-61,38283;97,77239;-61,4183;96,09995
33,34057;1,656569;0,3217483;-61,47689;97,75813;-61,51202;96,10194
33,36057;1,640297;0,1312554;-61,57094;97,74387;-61,60572;96,10394
33,38057;1,624036;-0,0211072;-61,665;97,7296;-61,69944;96,10592
33,40057;1,607762;-0,1966047;-61,75906;97,71532;-61,79315;96,1079
33,42057;1,591475;-0,3717482;-61,85312;97,70104;-61,88686;96,10989
33,44057;1,575161;-0,5625463;-61,94717;97,68675;-61,98057;96,11189
33,46058;1,559801;0,2378845;-62,04122;97,67246;-62,04465;96,11265
33,48058;1,545316;0,9680295;-62,13527;97,65818;-62,13866;96,11286
33,50058;1,530696;0,6871247;-62,22927;97,64377;-62,23264;96,11308
33,52058;1,516262;0,7283914;-62,32345;97,62953;-62,32679;96,11327
33,54058;1,501723;0,4788184;-62,4175;97,61521;-62,42081;96,11349
33,56058;1,48718;0,3283775;-62,51159;97,60088;-62,51486;96,11369
33,58058;1,472616;0,1625955;-62,60566;97,58654;-62,6089;96,1139
33,60058;1,458063;0,02779603;-62,69976;97,5722;-62,70296;96,1141
33,62058;1,443527;-0,1014781;-62,79382;97,55788;-62,79008;96,1143
33,64058;1,430751;1;-62,88783;97,54356;-62,86267;96,11301
33,66058;1,41778;1;-62,98166;97,52893;-62,95672;96,11137
33,68058;1,404903;1;-63,07558;97,51439;-63,05087;96,1097
33,70058;1,391762;0,7762182;-63,16962;97,4996;-63,14514;96,10806
33,72058;1,378356;0,377754;-63,26362;97,48454;-63,23938;96,10639
33,74058;1,365044;0,3389335;-63,35762;97,46958;-63,33361;96,10473
33,76058;1,351422;-0,1078284;-63,45156;97,45433;-63,42779;96,10308
33,78058;1,337772;-0,2721024;-63,54551;97,43904;-63,52197;96,10142
33,80058;1,325001;0,4789996;-63,63939;97,42377;-63,58848;96,09972
33,82058;1,31337;1;-63,73328;97,4085;-63,68282;96,09609
33,84058;1,301566;1;-63,82714;97,39308;-63,77712;96,09248
33,86058;1,289679;1;-63,92108;97,37757;-63,87153;96,08884
33,88058;1,277573;0,6701446;-64,01495;97,36185;-63,96586;96,08521
33,90059;1,265173;0,2509749;-64,1088;97,34583;-64,06019;96,08158
33,92059;1,252629;-0,01703262;-64,20291;97,32968;-64,15478;96,07795
33,94059;1,240096;-0,1319909;-64,29667;97,31355;-64,24902;96,07432
33,96059;1,227558;-0,2623773;-64,39029;97,29742;-64,34312;96,0707
33,98059;1,2168;1;-64,4839;97,28129;-64,41054;96,06669
34,00059;1,206063;1;-64,57747;97,26487;-64,50475;96,061
34,02059;1,195366;1;-64,67113;97,2485;-64,59906;96,05531
34,04059;1,184412;0,8900905;-64,76488;97,23186;-64,69347;96,0496
34,06059;1,173078;0,3965902;-64,85863;97,21486;-64,78791;96,04391
34,08059;1,161547;0,08530855;-64,95222;97,19765;-64,88219;96,0382
34,10059;1,149829;-0,2202272;-65,04612;97,18027;-64,97679;96,03249
34,12059;1,138167;-0,2807033;-65,13969;97,16296;-65,07106;96,0268
34,14059;1,127288;0,3944325;-65,23337;97,14561;-65,13973;96,02219
34,16059;1,117815;1;-65,32696;97,12828;-65,23411;96,01432
34,18059;1,108145;1;-65,42046;97,11078;-65,32841;96,00646
34,20059;1,098416;1;-65,51407;97,09321;-65,42283;95,99859
34,22059;1,088428;0,8969241;-65,60762;97,0754;-65,51721;95,99073
34,24059;1,078083;0,4356062;-65,70112;97,05723;-65,61157;95,98286
34,26059;1,06745;0,04150391;-65,79453;97,03879;-65,70586;95,975
34,28059;1,056681;-0,2020836;-65,88795;97,02022;-65,80017;95,96714
34,30059;1,045855;-0,3680468;-65,98127;97,00164;-65,89261;95,95943
34,32059;1,0372;1;-66,07465;96,98304;-65,96358;95,95179
34,3406;1,028562;1;-66,16788;96,96429;-66,05774;95,94164
34,3606;1,019826;1;-66,26124;96,94546;-66,15203;95,9315
34,3806;1,010854;1;-66,35449;96,92639;-66,24625;95,92135
34,4006;1,001478;0,6387246;-66,4477;96,90693;-66,34045;95,9112
34,4206;0,9916734;0,1123619;-66,54083;96,88705;-66,43464;95,90105
34,4406;0,9816648;-0,1918691;-66,6339;96,86698;-66,52878;95,89092
34,4606;0,9716284;-0,3201884;-66,72691;96,84689;-66,62286;95,88079
34,4806;0,9625337;0,5306178;-66,81996;96,82678;-66,69274;95,87267
34,5006;0,9549335;1;-66,91296;96,80669;-66,78675;95,86013
34,5206;0,9471658;1;-67,00591;96,78646;-66,88072;95,8476
34,5406;0,9393006;1;-67,09892;96,76612;-66,97478;95,83506
34,5606;0,9311677;1;-67,19186;96,74554;-67,06879;95,82253
34,5806;0,922644;0,702734;-67,28474;96,72456;-67,1628;95,80999
34,6006;0,9136693;0,1620185;-67,37754;96,70315;-67,25678;95,79746
34,6206;0,9046969;0,07455945;-67,4703;96,68175;-67,35072;95,78493
34,6406;0,8955586;-0,1827633;-67,56309;96,6601;-67,436;95,77357
34,6606;0,8887707;1;-67,65575;96,63847;-67,51497;95,7609
34,6806;0,8819259;1;-67,74836;96,61667;-67,60867;95,74587
34,7006;0,8749761;1;-67,84103;96,59476;-67,70243;95,73083
34,7206;0,8677645;1;-67,93355;96,57261;-67,7961;95,7158
34,7406;0,8601217;0,9584087;-68,0261;96,55003;-67,88986;95,70075
34,7606;0,8520029;0,4011577;-68,11832;96,52702;-67,98336;95,68575
34,78061;0,8434067;-0,1620585;-68,21046;96,50356;-68,07687;95,67075
34,80061;0,8347436;-0,3156853;-68,3026;96,48003;-68,17037;95,65575
34,82061;0,8274645;0,995484;-68,39469;96,4565;-68,24084;95,64344
34,84061;0,8211579;1;-68,48676;96,43265;-68,33408;95,6258
34,86061;0,8148978;1;-68,57887;96,40884;-68,42735;95,60815
34,88061;0,8083682;1;-68,67084;96,3848;-68,52054;95,59052
34,90061;0,8014511;1;-68,7627;96,36037;-68,61369;95,57288
34,92061;0,7939716;0,4601645;-68,85441;96,33542;-68,70678;95,55527
34,94061;0,7860345;-0,07679164;-68,94597;96,31003;-68,79981;95,53767
34,96061;0,7779437;-0,3113002;-69,03744;96,28451;-68,89278;95,52007
34,98061;0,770048;-0,1952308;-69,12894;96,25896;-68,97118;95,50524
35,00061;0,7646586;1;-69,22043;96,2334;-69,05637;95,48653
35,02061;0,7590989;1;-69,31184;96,20762;-69,14897;95,46619
35,04061;0,7534835;1;-69,40326;96,18178;-69,24161;95,44584
35,06061;0,7477008;1;-69,49461;96,15579;-69,33419;95,4255
35,08061;0,7413569;1;-69,58605;96,12922;-69,42699;95,40511
35,10061;0,7345371;0,5255836;-69,67731;96,10222;-69,51971;95,38476
35,12061;0,7272838;0,01954615;-69,76844;96,07478;-69,6124;95,36439
35,14061;0,7198678;-0,2173948;-69,85966;96,04718;-69,70521;95,344
35,16061;0,7144746;1;-69,95074;96,01967;-69,77738;95,32653
35,18061;0,7099;1;-70,04186;95,99215;-69,86961;95,30346
35,20061;0,705004;1;-70,13286;95,96434;-69,9618;95,2804
35,22062;0,6997719;1;-70,22387;95,93618;-70,05408;95,25732
35,24062;0,6940576;1;-70,31493;95,90752;-70,14653;95,2342
35,26062;0,6877707;0,5907857;-70,40562;95,87836;-70,23875;95,21113
35,28062;0,6808762;-0,08576989;-70,49617;95,84863;-70,33096;95,18807
35,30062;0,6736832;-0,4562002;-70,58663;95,81862;-70,42316;95,16502
35,32062;0,6674615;0,4529005;-70,677;95,78864;-70,49743;95,14577
35,34062;0,6629155;1;-70,76743;95,75865;-70,58908;95,12017
35,36062;0,6581448;1;-70,8577;95,72848;-70,68064;95,0946
35,38062;0,6531792;1;-70,94797;95,6981;-70,77224;95,06901
35,40062;0,6478058;1;-71,03807;95,66736;-70,86378;95,04343
35,42062;0,6417376;0,3492635;-71,12801;95,63595;-70,95535;95,01786
35,44062;0,6350473;-0,3399128;-71,21772;95,60394;-71,04687;94,99229
35,46062;0,6280702;-0,6963223;-71,3073;95,57169;-71,13832;94,96674
35,48062;0,6211233;-0,7357514;-71,39682;95,53945;-71,22464;94,94263
35,50062;0,6165616;1;-71,48634;95,50718;-71,30484;94,91793
35,52062;0,6120014;1;-71,5759;95,47482;-71,39574;94,88993
35,54062;0,607196;1;-71,66534;95,44224;-71,4866;94,86195
35,56062;0,6018559;0,6783974;-71,75464;95,40915;-71,57746;94,83396
35,58062;0,5958778;-0,01933217;-71,84373;95,37546;-71,66831;94,80598
35,60062;0,589539;-0,4433876;-71,93262;95,34145;-71,75907;94,77802
35,62062;0,5830764;-0,6318122;-72,02154;95,3073;-71,84988;94,75004
35,64063;0,5765794;-0,731234;-72,11037;95,27317;-71,94062;94,7221
35,66063;0,5716213;0,7581177;-72,19918;95,239;-72,01703;94,69717
35,68063;0,5678275;1;-72,28814;95,20508;-72,1072;94,66685
35,70063;0,563596;1;-72,37687;95,17078;-72,19728;94,63656
35,72063;0,5589922;0,9861171;-72,46558;95,13611;-72,28745;94,60625
35,74063;0,5537653;0,3107411;-72,55409;95,10084;-72,37763;94,57594
35,76063;0,5478501;-0,436666;-72,64223;95,06498;-72,46766;94,54568
35,78063;0,5416909;-0,7423395;-72,73039;95,02885;-72,55778;94,51537
35,80063;0,5345191;-1;-72,81844;94,99272;-72,70303;94,46655
35,82063;0,5303051;1;-72,90658;94,95681;-72,72525;94,45846
35,84063;0,5269108;1;-72,99473;94,92111;-72,81456;94,42596
35,86063;0,523178;1;-73,08282;94,88509;-72,90393;94,39344
35,88063;0,5191386;1;-73,17079;94,84879;-72,99328;94,36094
35,90063;0,5144179;0,4234296;-73,25842;94,81187;-73,08253;94,32845
35,92063;0,5090382;-0,2893573;-73,34589;94,77433;-73,17183;94,29597
35,94063;0,5034219;-0,582031;-73,43317;94,7366;-73,26102;94,26351
35,96063;0,4977666;-0,6776249;-73,52042;94,69884;-73,35021;94,23106
35,98063;0,4921247;-0,7206628;-73,60772;94,66109;-73,43758;94,19927
36,00063;0,4884776;1;-73,69489;94,62316;-73,517;94,16822
36,02063;0,4850384;1;-73,78213;94,58535;-73,6055;94,13361
36,04063;0,4813119;1;-73,86923;94,54729;-73,69396;94,09902
36,06063;0,4769867;0,4445943;-73,95611;94,50868;-73,78241;94,06445
36,08064;0,4720429;-0,2233914;-74,04269;94,46952;-73,8708;94,02988
36,10064;0,4668844;-0,4895818;-74,12912;94,43019;-73,9591;93,99535
36,12064;0,4616758;-0,5919152;-74,21559;94,3908;-74,04746;93,96081
36,14064;0,4564141;-0,6975204;-74,3019;94,35141;-74,13569;93,92631
36,16064;0,4526543;0,7667401;-74,38827;94,31197;-74,21384;93,89426
36,18064;0,4495423;1;-74,47485;94,27242;-74,30162;93,8576
36,20064;0,4461207;1;-74,56136;94,2326;-74,38944;93,82093
36,22064;0,442153;0,4538259;-74,64763;94,19227;-74,47724;93,78426
36,24064;0,437462;-0,3163567;-74,73363;94,15128;-74,56505;93,7476
36,26064;0,4325267;-0,6100595;-74,81937;94,11012;-74,6527;93,71099
36,28064;0,4277528;-0,4963288;-74,90536;94,06904;-74,74052;93,67431
36,30064;0,4229402;-0,583258;-74,99121;94,02798;-74,82822;93,63769
36,32064;0,4191337;0,3848636;-75,07718;93,98701;-74,90717;93,6039
36,34064;0,4166949;1;-75,16296;93,94628;-74,99393;93,56541
36,36064;0,4140358;1;-75,2492;93,90509;-75,08125;93,52665
36,38064;0,4103509;0,4185691;-75,33459;93,86317;-75,16814;93,48809
36,40064;0,4055773;-0,7177559;-75,41975;93,82015;-75,25523;93,44944
36,42064;0,4002662;-1;-75,50456;93,77671;-75,34219;93,41085
36,44064;0,3953532;-0,9594426;-75,58936;93,73371;-75,42899;93,37234
36,46064;0,3912041;-0,2370998;-75,67467;93,69131;-75,51598;93,33372
36,48064;0,3883059;0,9849012;-75,76025;93,64985;-75,59522;93,29835
36,50064;0,3874425;1;-75,84607;93,60861;-75,68141;93,2579
36,52065;0,3862604;1;-75,93169;93,56709;-75,76755;93,21745
36,54065;0,3842093;1;-76,01713;93,52472;-75,85384;93,17693
36,56065;0,380809;0,4078227;-76,10188;93,48118;-75,94004;93,13647
36,58065;0,3758066;-1;-76,18591;93,4362;-76,02621;93,09602
36,60065;0,3703862;-1;-76,26964;93,39091;-76,11223;93,05563
36,62065;0,364811;-1;-76,35323;93,34552;-76,19819;93,01528
36,64065;0,3601596;-1;-76,43726;93,30094;-76,28419;92,97491
36,66065;0,3587825;1;-76,52183;93,25774;-76,36272;92,93616
36,68065;0,3582932;1;-76,60691;93,2151;-76,44802;92,89396
36,70065;0,3575502;1;-76,69195;93,1722;-76,53339;92,85172
36,72065;0,355946;1;-76,77665;93,1285;-76,6188;92,80947
36,74065;0,3528666;0,4492202;-76,86069;93,08348;-76,70422;92,7672
36,76065;0,3479877;-1;-76,94388;93,03689;-76,78956;92,72498
36,78065;0,3423469;-1;-77,02651;92,98971;-76,87469;92,68285
36,80065;0,3370497;-1;-77,1094;92,9428;-76,95992;92,64069
36,82065;0,3340934;0,3846917;-77,19263;92,897;-77,03857;92,60055
36,84065;0,3327679;1;-77,27644;92,85196;-77,12299;92,55668
36,86065;0,3314892;1;-77,36033;92,80692;-77,20747;92,51278
36,88065;0,3294142;1;-77,44392;92,76115;-77,29202;92,46885
36,90065;0,3257649;-0,3916171;-77,52678;92,71397;-77,37657;92,4249
36,92065;0,3206851;-1;-77,60896;92,66555;-77,46108;92,38099
36,94065;0,3152799;-1;-77,69067;92,617;-77,54529;92,33723
36,96066;0,3101367;-1;-77,77239;92,56875;-77,62938;92,29354
36,98066;0,3070735;0,007502139;-77,85487;92,52158;-77,70813;92,25184
37,00066;0,3064952;1;-77,93804;92,47568;-77,79157;92,20644
37,02066;0,3063939;1;-78,02154;92,43015;-77,87511;92,161
37,04066;0,3056566;1;-78,10483;92,384;-77,95876;92,1155
37,06066;0,3038119;1;-78,18765;92,33683;-78,04247;92,06995
37,08066;0,2999076;-0,9051785;-78,26945;92,28789;-78,12613;92,02444
37,10066;0,2945455;-1;-78,35033;92,23779;-78,20956;91,97906
37,12066;0,2891783;-1;-78,43113;92,18772;-78,29293;91,93369
37,14066;0,2841081;-1;-78,51185;92,13769;-78,3715;91,89066
37,16066;0,2819914;0,7031432;-78,59333;92,08894;-78,45403;91,84376
37,18066;0,2807319;1;-78,67529;92,04094;-78,53661;91,79685
37,20066;0,2792834;1;-78,75719;91,99273;-78,61923;91,7499
37,22066;0,2768499;0,3349593;-78,83866;91,94365;-78,7019;91,70293
37,24066;0,2731039;-1;-78,91943;91,89346;-78,78452;91,656
37,26066;0,2688141;-1;-78,99979;91,84286;-78,867;91,60914
37,28066;0,2648405;-1;-79,08029;91,79256;-78,94946;91,56228
37,30066;0,2621268;-0,09244323;-79,16142;91,74347;-79,03847;91,51171
37,32066;0,2624824;1;-79,24332;91,69549;-79,10963;91,4696
37,34066;0,2634412;1;-79,32568;91,64785;-79,19151;91,42113
37,36066;0,2638381;1;-79,4079;91,59966;-79,27353;91,3726
37,38066;0,2630748;1;-79,48952;91,55046;-79,35554;91,32406
37,40067;0,2602148;-0,2578926;-79,57019;91,4994;-79,43766;91,27546
37,42067;0,2553692;-1;-79,64973;91,44669;-79,51968;91,22692
37,44067;0,2497576;-1;-79,72875;91,39342;-79,60155;91,17847
37,46067;0,2445694;-1;-79,8079;91,34055;-79,68333;91,13007
37,48067;0,2420794;-0,06914616;-79,88771;91,28905;-79,76087;91,08286
37,50067;0,2414667;1;-79,96846;91,23866;-79,84195;91,03298
37,52067;0,2413612;1;-80,04954;91,18865;-79,92308;90,98307
37,54067;0,2407173;1;-80,13027;91,13824;-80,00415;90,9332
37,56067;0,2386987;0,3684306;-80,21047;91,08653;-80,08541;90,88322
37,58067;0,2349748;-1;-80,28962;91,03348;-80,1665;90,83334
37,60067;0,2306599;-1;-80,36829;90,98002;-80,24744;90,78355
37,62067;0,226719;-1;-80,44688;90,92706;-80,32809;90,73394
37,64067;0,2249417;0,4720803;-80,52659;90,87502;-80,40558;90,6854
37,66067;0,225089;1;-80,60673;90,82405;-80,48565;90,6343
37,68067;0,2253646;1;-80,68715;90,77306;-80,56592;90,58308
37,70067;0,2248396;1;-80,76724;90,72133;-80,64629;90,53179
37,72067;0,2225786;-0,03521249;-80,84645;90,66811;-80,72672;90,48048
37,74067;0,2185266;-1;-80,92439;90,61356;-80,80683;90,42934
37,76067;0,2140575;-1;-81,00205;90,55869;-80,8869;90,37824
37,78067;0,2099326;-1;-81,07978;90,5042;-80,96684;90,32723
37,80067;0,2075938;-0,2629045;-81,15826;90,45086;-81,04382;90,27766
37,82067;0,2081661;1;-81,23805;90,39883;-81,12329;90,22515
37,84068;0,2093833;1;-81,31811;90,34738;-81,20267;90,17269
37,86068;0,2101874;1;-81,39798;90,29556;-81,2821;90,1202
37,88068;0,2094443;1;-81,4772;90,24233;-81,36173;90,06759
37,90068;0,2063054;-1;-81,55502;90,18715;-81,44129;90,01502
37,92068;0,2013315;-1;-81,63169;90,13052;-81,5207;89,96255
37,94068;0,1961879;-1;-81,70811;90,07387;-81,59996;89,91018
37,96068;0,1915882;-1;-81,78447;90,01773;-81,67639;89,85954
37,98068;0,1899491;0,2603921;-81,86179;89,96293;-81,75464;89,80608
38,00068;0,189774;1;-81,93987;89,90936;-81,83282;89,75266
38,02068;0,1899816;1;-82,01874;89,85574;-81,91157;89,69888
38,04068;0,1894501;1;-82,0968;89,80177;-81,98994;89,64533
38,06068;0,1878349;0,2631667;-82,17435;89,74684;-82,06839;89,59174
38,08068;0,1844142;-1;-82,25098;89,69034;-82,14696;89,53806
38,10068;0,1804831;-1;-82,3271;89,63358;-82,22529;89,48455
38,12068;0,1767805;-1;-82,40315;89,57715;-82,30343;89,43118
38,14068;0,1757585;0,7355881;-82,48004;89,52193;-82,37875;89,37829
38,16068;0,1759053;1;-82,55759;89,46741;-82,45621;89,32366
38,18068;0,1758673;1;-82,63509;89,41271;-82,53374;89,26899
38,20068;0,1747071;0,5868511;-82,71203;89,35703;-82,61134;89,21426
38,22068;0,1718046;-1;-82,78796;89,29994;-82,68895;89,15954
38,24068;0,1683369;-1;-82,86348;89,24243;-82,76646;89,10487
38,26068;0,1650906;-1;-82,93899;89,18522;-82,84384;89,0503
38,28069;0,1633536;-0,1034932;-83,0154;89,1292;-82,92126;88,9957
38,30069;0,1641593;1;-83,09283;89,07453;-82,9963;88,94175
38,32069;0,1660428;1;-83,17104;89,01999;-83,0734;88,88569
38,34069;0,1673602;1;-83,24867;88,96519;-83,15026;88,82983
38,36069;0,1673343;1;-83,32556;88,90926;-83,22717;88,7739
38,38069;0,1648967;-0,7885956;-83,40126;88,8512;-83,3043;88,71783
38,40069;0,1605422;-1;-83,47558;88,7918;-83,38117;88,66195
38,42069;0,1559098;-1;-83,54967;88,73221;-83,45799;88,6061
38,44069;0,1516159;-1;-83,62416;88,67275;-83,535;88,55012
38,46069;0,1493813;-0,7408556;-83,6992;88,6147;-83,60969;88,49511
38,48069;0,1500852;1;-83,77564;88,55836;-83,68571;88,43821
38,50069;0,1521668;1;-83,85316;88,50293;-83,76197;88,38111
38,52069;0,1541947;1;-83,93064;88,44747;-83,83824;88,32403
38,54069;0,1552396;1;-84,00763;88,39114;-83,9146;88,26687
38,56069;0,1543251;0,6287068;-84,08351;88,3332;-83,99104;88,20965
38,58069;0,1508255;-1;-84,15775;88,27327;-84,06737;88,15252
38,60069;0,1455969;-1;-84,23054;88,21224;-84,14329;88,09568
38,62069;0,1403836;-1;-84,30315;88,15104;-84,21751;88,0398
38,64069;0,1368423;-1;-84,37595;88,09052;-84,29247;87,98209
38,66069;0,1348846;-0,6087947;-84,4497;88,03127;-84,36742;87,92439
38,68069;0,1351517;1;-84,52478;87,97381;-84,44234;87,86671
38,7007;0,1366852;1;-84,60077;87,91724;-84,51739;87,80894
38,7207;0,1381864;1;-84,67681;87,8606;-84,59251;87,75111
38,7407;0,1387244;1;-84,75235;87,80313;-84,66772;87,69321
38,7607;0,137315;-0,03621697;-84,82676;87,74406;-84,743;87,63525
38,7807;0,1338795;-1;-84,89986;87,68342;-84,81682;87,57841
38,8007;0,1311311;-1;-84,97258;87,62241;-84,89124;87,51955
38,8207;0,1286387;-1;-85,04533;87,56169;-84,96553;87,46079
38,8407;0,1276116;0,2490684;-85,11902;87,50211;-85,03986;87,40202
38,8607;0,1279976;1;-85,19366;87,44357;-85,11427;87,34317
38,8807;0,1290184;1;-85,26882;87,38542;-85,18879;87,28423
38,9007;0,1293111;1;-85,34357;87,32668;-85,26335;87,22526
38,9207;0,1280724;0,04206441;-85,41747;87,26665;-85,33803;87,1662
38,9407;0,1252417;-1;-85,49037;87,2054;-85,41268;87,10716
38,9607;0,1229202;-1;-85,56289;87,14381;-85,48542;87,04838
38,9807;0,1212285;-0,4794297;-85,63561;87,0826;-85,55921;86,98848
39,0007;0,1205125;0,4891238;-85,70896;87,02214;-85,63301;86,92857
39,0207;0,1204802;1;-85,7829;86,96209;-85,70697;86,86855
39,0407;0,1198723;0,5908078;-85,85651;86,90156;-85,78096;86,80849
39,0607;0,1179357;-0,7572958;-85,92904;86,84019;-85,85471;86,74862
39,0807;0,1157546;-1;-86,00139;86,77866;-85,92844;86,68878
39,1007;0,1137747;-0,8421408;-86,07362;86,71748;-86,00191;86,62914
39,1207;0,1138283;1;-86,1467;86,65734;-86,07388;86,56985
39,14071;0,1153886;1;-86,22058;86,59788;-86,14676;86,50919
39,16071;0,1161204;1;-86,29391;86,53779;-86,21963;86,44854
39,18071;0,1154053;0,4389757;-86,36644;86,47649;-86,29261;86,38779
39,20071;0,1127667;-1;-86,43771;86,41373;-86,36557;86,32706
39,22071;0,10924;-1;-86,50834;86,35036;-86,43845;86,2664
39,24071;0,106141;-1;-86,57908;86,28745;-86,51118;86,20587
39,26071;0,1043958;-0,7012221;-86,65072;86,22555;-86,58393;86,14531
39,28071;0,1051675;1;-86,72365;86,16526;-86,65541;86,08524
39,30071;0,1077868;1;-86,79746;86,10576;-86,72752;86,02374
39,32071;0,1102439;1;-86,87125;86,04607;-86,79971;85,96219
39,34071;0,1116242;1;-86,94442;85,98549;-86,87199;85,90055
39,36071;0,1109422;0,4273958;-87,01633;85,92328;-86,94435;85,83886
39,38071;0,1077436;-1;-87,08658;85,85917;-87,01667;85,77718
39,40071;0,1030726;-1;-87,15572;85,79408;-87,08884;85,71564
39,42071;0,09828827;-1;-87,22475;85,72894;-87,16097;85,65414
39,44071;0,09454396;-1;-87,29428;85,66443;-87,2321;85,59321
39,46071;0,09345186;-0,157588;-87,36497;85,60126;-87,3035;85,53087
39,48071;0,09437715;1;-87,43703;85,53958;-87,37496;85,46848
39,50071;0,09633438;1;-87,50993;85,47853;-87,44658;85,40596
39,52071;0,09757234;1;-87,58242;85,41689;-87,51825;85,34339
39,54071;0,09726425;0,6645459;-87,65419;85,35383;-87,59023;85,28056
39,56071;0,09481438;-1;-87,72434;85,28933;-87,66199;85,2179
39,58072;0,09111562;-1;-87,79363;85,22393;-87,73371;85,15529
39,60072;0,08756249;-1;-87,86298;85,15868;-87,8054;85,09271
39,62072;0,08617293;-0,5278344;-87,93302;85,09429;-87,87562;85,03002
39,64072;0,08647592;1;-88,00417;85,03115;-87,94657;84,96665
39,66072;0,08750238;1;-88,07595;84,96843;-88,01766;84,90317
39,68072;0,0879078;1;-88,14733;84,90522;-88,08878;84,83965
39,70072;0,08689708;-0,1417455;-88,21764;84,84108;-88,15975;84,77627
39,72072;0,08435741;-1;-88,2868;84,7759;-88,23061;84,71298
39,74072;0,08162314;-1;-88,3558;84,71061;-88,30144;84,64973
39,76072;0,07909922;-1;-88,42471;84,64569;-88,37202;84,58669
39,78072;0,07890479;0,5946249;-88,49458;84,58188;-88,44138;84,52361
39,80072;0,07998472;1;-88,56526;84,51881;-88,51133;84,45975
39,82072;0,08110819;1;-88,63602;84,45573;-88,58134;84,39583
39,84072;0,08133499;1;-88,70626;84,39191;-88,65142;84,33185
39,86072;0,0797039;-0,8340501;-88,77531;84,32667;-88,72157;84,26781
39,88072;0,07676046;-1;-88,84334;84,26057;-88,79158;84,20388
39,90072;0,07375229;-1;-88,91129;84,19445;-88,86156;84,13998
39,92072;0,07159187;-1;-88,9798;84,12899;-88,93153;84,07612
39,94072;0,07188571;1;-89,0495;84,0649;-89,00047;84,01234
39,96072;0,0736725;1;-89,1201;84,00149;-89,06985;83,94762
39,98072;0,07523279;1;-89,19062;83,93784;-89,13931;83,88282
