Zaman(s);Hata_e(t);Kontrol_u(t);Araba_X;Araba_Z;Referans_X;Referans_Z
25,04038;0,1055825;0,05189966;-30,45803;87,74129;-30,50211;87,64535
25,06038;0,1053322;0,05141445;-30,549;87,78281;-30,59298;87,6871
25,08038;0,10507;0,05122434;-30,64;87,82427;-30,68332;87,72855
25,10038;0,1052529;0,05354082;-30,73103;87,86566;-30,77442;87,76977
25,12038;0,105363;0,05323186;-30,82209;87,90699;-30,86553;87,811
25,14038;0,1054048;0,05291153;-30,91319;87,94825;-30,95664;87,85222
25,16039;0,1053645;0,05248083;-31,00431;87,98944;-31,04775;87,89345
25,18039;0,1052536;0,05207246;-31,09546;88,03056;-31,13885;87,93467
25,20039;0,1050692;0,0516122;-31,18665;88,07162;-31,22996;87,97589
25,22039;0,1048196;0,05116202;-31,27786;88,11261;-31,32107;88,01711
25,24039;0,1046742;0,05160995;-31,3691;88,15353;-31,41169;88,05791
25,26039;0,1048602;0,05336011;-31,46037;88,1944;-31,50304;88,09861
25,28039;0,1049834;0,05310762;-31,55167;88,23519;-31,59439;88,13929
25,30039;0,1050314;0,05275587;-31,643;88,27592;-31,68573;88,17997
25,32039;0,1049903;0,05228971;-31,73437;88,31657;-31,77708;88,22066
25,34039;0,1048903;0,05194515;-31,82576;88,35716;-31,86843;88,26134
25,36039;0,1047221;0,05152003;-31,91718;88,39769;-31,95978;88,30202
25,38039;0,1044655;0,05094993;-32,00863;88,43815;-32,05113;88,34272
25,40039;0,1044579;0,05219068;-32,10011;88,47854;-32,14204;88,38287
25,42039;0,1046578;0,05332855;-32,19162;88,51887;-32,23363;88,42301
25,44039;0,1047965;0,05309188;-32,28315;88,55913;-32,32521;88,46314
25,46039;0,1048476;0,05267938;-32,37472;88,59932;-32,41681;88,50329
25,48039;0,1048251;0,05229982;-32,46632;88,63944;-32,5084;88,54343
25,50039;0,1047398;0,05194356;-32,55795;88,6795;-32,59999;88,58356
25,52039;0,1045739;0,05145737;-32,6496;88,71949;-32,69158;88,62371
25,54039;0,1043313;0,05095262;-32,74129;88,75941;-32,78316;88,66386
25,56039;0,1044732;0,05294592;-32,833;88,79927;-32,87436;88,70333
25,58039;0,1046986;0,05347667;-32,92474;88,83906;-32,96619;88,74291
25,6004;0,1048559;0,05321445;-33,01652;88,87878;-33,05803;88,78249
25,6204;0,1049366;0,05287139;-33,10832;88,91844;-33,14985;88,82207
25,6404;0,104931;0,05243771;-33,20015;88,95803;-33,24169;88,86167
25,6604;0,1048643;0,05209854;-33,29201;88,99755;-33,33352;88,90125
25,6804;0,1047209;0,05164352;-33,3839;89,037;-33,42535;88,94083
25,7004;0,1044928;0,05110594;-33,47581;89,07639;-33,51718;88,98043
25,7204;0,1048124;0,05400429;-33,56776;89,11571;-33,60865;89,0192
25,7404;0,1050689;0,05381705;-33,65973;89,15496;-33,70073;89,05822
25,7604;0,1052362;0,05345463;-33,75174;89,19415;-33,7928;89,09725
25,7804;0,1053424;0,0532021;-33,84377;89,23326;-33,88487;89,13627
25,8004;0,1053764;0,05285811;-33,93583;89,27231;-33,97695;89,17529
25,8204;0,1053197;0,05237619;-34,02792;89,31129;-34,06902;89,21432
25,8404;0,1052018;0,05201172;-34,12004;89,3502;-34,16109;89,25333
25,8604;0,1051186;0,05214286;-34,21219;89,38904;-34,25261;89,292
25,8804;0,1054784;0,05453832;-34,30437;89,42781;-34,34491;89,33044
25,9004;0,1057534;0,05425173;-34,39657;89,46651;-34,43723;89,36889
25,9204;0,1059673;0,05405322;-34,48881;89,50515;-34,52954;89,40733
25,9404;0,106092;0,05366938;-34,58107;89,54372;-34,62186;89,44578
25,9604;0,1061444;0,05333439;-34,67336;89,58221;-34,71418;89,48423
25,9804;0,1061329;0,05300865;-34,76569;89,62064;-34,80649;89,52267
26,0004;0,106035;0,05252806;-34,85804;89,659;-34,8988;89,56112
26,0204;0,1061285;0,05353176;-34,95041;89,6973;-34,99059;89,59907
26,04041;0,1065083;0,05515306;-35,04282;89,73552;-35,08315;89,63694
26,06041;0,1068299;0,0550232;-35,13526;89,77367;-35,1757;89,6748
26,08041;0,1070679;0,05472396;-35,22772;89,81175;-35,26826;89,71265
26,10041;0,1072336;0,05444543;-35,32022;89,84976;-35,36082;89,75051
26,12041;0,1073086;0,05402939;-35,41274;89,8877;-35,45337;89,78838
26,14041;0,1073241;0,05373919;-35,50529;89,92558;-35,54593;89,82624
26,16041;0,1072672;0,05334946;-35,59787;89,96338;-35,63848;89,8641
26,18041;0,1075279;0,05506745;-35,69048;90,00111;-35,73055;89,90133
26,20041;0,1079559;0,05611764;-35,78312;90,03877;-35,82334;89,93859
26,22041;0,1083101;0,05592613;-35,87578;90,07636;-35,91614;89,97585
26,24041;0,1085807;0,05564329;-35,96848;90,11388;-36,00894;90,01311
26,26041;0,1087776;0,05537311;-36,0612;90,15132;-36,10173;90,05038
26,28041;0,1088936;0,05502713;-36,15396;90,18869;-36,19453;90,08764
26,30041;0,1089345;0,0546719;-36,24674;90,22599;-36,28733;90,1249
26,32041;0,1088862;0,05420124;-36,33955;90,26322;-36,38013;90,16218
26,34041;0,1093343;0,0569076;-36,43239;90,30038;-36,47247;90,19866
26,36041;0,1098005;0,05723118;-36,52526;90,33747;-36,56551;90,23531
26,38041;0,1101858;0,05701983;-36,61816;90,37448;-36,65855;90,27197
26,40041;0,1104876;0,05675262;-36,71109;90,41142;-36,75159;90,30862
26,42041;0,1107171;0,05650581;-36,80405;90,44828;-36,84463;90,34527
26,44041;0,1108501;0,05609011;-36,89703;90,48507;-36,93767;90,38194
26,46041;0,1109236;0,05582925;-36,99005;90,52179;-37,03071;90,41859
26,48042;0,1109386;0,05554444;-37,08309;90,55843;-37,12307;90,45495
26,50042;0,1115253;0,05869637;-37,17616;90,59501;-37,21635;90,49097
26,52042;0,1120184;0,05847448;-37,26926;90,63151;-37,30963;90,52702
26,54042;0,1124421;0,05833946;-37,3624;90,66793;-37,40291;90,56304
26,56042;0,1127849;0,05810681;-37,45556;90,70428;-37,4962;90,59907
26,58042;0,1130313;0,05774766;-37,54875;90,74055;-37,58948;90,63511
26,60042;0,1132098;0,05749702;-37,64197;90,77674;-37,68276;90,67113
26,62042;0,1132931;0,05706323;-37,73522;90,81286;-37,77604;90,70718
26,64042;0,113488;0,0577185;-37,8285;90,8489;-37,86867;90,74276
26,66042;0,1140989;0,0601038;-37,9218;90,88487;-37,96219;90,77816
26,68042;0,1146218;0,05992537;-38,01514;90,92076;-38,05571;90,81356
26,70042;0,1150638;0,05974204;-38,10851;90,95657;-38,14924;90,84896
26,72042;0,1154236;0,05951082;-38,2019;90,99231;-38,24277;90,88436
26,74042;0,1157141;0,05930975;-38,29533;91,02797;-38,33629;90,91975
26,76042;0,1159095;0,05893172;-38,38879;91,06355;-38,42981;90,95515
26,78042;0,1160169;0,05854538;-38,48227;91,09905;-38,52334;90,99055
26,80042;0,1163909;0,06006544;-38,57579;91,13448;-38,61623;91,02534
26,82042;0,1170344;0,06173458;-38,66933;91,16982;-38,71;91,06008
26,84042;0,1175943;0,06159691;-38,76291;91,20509;-38,80376;91,09483
26,86042;0,1180663;0,06139269;-38,85651;91,24028;-38,89753;91,12957
26,88042;0,118443;0,06110515;-38,95015;91,27539;-38,99131;91,16433
26,90042;0,118742;0,06086623;-39,04381;91,31042;-39,08507;91,19907
26,92043;0,1189628;0,06058536;-39,1375;91,34537;-39,17884;91,23382
26,94043;0,1190903;0,06018259;-39,23123;91,38023;-39,27261;91,26856
26,96043;0,1196258;0,06249017;-39,32498;91,41502;-39,36575;91,30256
26,98043;0,1202849;0,06343789;-39,41877;91,44973;-39,45976;91,33665
27,00043;0,1208689;0,06335487;-39,51258;91,48435;-39,55378;91,37072
27,02043;0,1213493;0,06307646;-39,60643;91,51889;-39,64779;91,40481
27,04043;0,1217462;0,06285743;-39,7003;91,55335;-39,7418;91,4389
27,06043;0,1220693;0,06265047;-39,79421;91,58773;-39,83581;91,47297
27,08043;0,1222875;0,06223451;-39,88815;91,62202;-39,92982;91,50706
27,10043;0,1224332;0,06194527;-39,98211;91,65623;-40,02383;91,54113
27,12043;0,1231393;0,06509991;-40,0761;91,69037;-40,11724;91,5743
27,14043;0,1238173;0,06529894;-40,17013;91,72441;-40,21148;91,6077
27,16043;0,1244086;0,06516049;-40,26418;91,75837;-40,30574;91,64111
27,18043;0,1249104;0,06496461;-40,35827;91,79224;-40,39999;91,67451
27,20043;0,1253217;0,06471705;-40,45239;91,82603;-40,49425;91,70791
27,22043;0,125633;0,06437299;-40,54654;91,85974;-40,58851;91,74133
27,24043;0,1258668;0,06410231;-40,64072;91,89336;-40,68277;91,77473
27,26043;0,1261076;0,06425788;-40,73493;91,9269;-40,77618;91,80773
27,28043;0,1268979;0,06740043;-40,82917;91,96035;-40,87067;91,84043
27,30043;0,1275857;0,06723172;-40,92344;91,99371;-40,96518;91,87315
27,32043;0,12819;0,0671169;-41,01775;92,02699;-41,05967;91,90585
27,34044;0,1287063;0,06693448;-41,11208;92,06017;-41,15417;91,93855
27,36044;0,1291103;0,06657524;-41,20644;92,09327;-41,24867;91,97126
27,38044;0,1294407;0,06637197;-41,30084;92,12628;-41,34317;92,00396
27,40044;0,1296587;0,06591984;-41,39526;92,1592;-41,43767;92,03667
27,42044;0,1300655;0,06706629;-41,48972;92,19204;-41,53133;92,06881
27,44044;0,1308702;0,06945886;-41,58421;92,22478;-41,62607;92,10079
27,46044;0,1315639;0,06925058;-41,67872;92,25744;-41,72081;92,13279
27,48044;0,1321743;0,06913898;-41,77327;92,29;-41,81556;92,16477
27,50044;0,1326749;0,06884023;-41,86786;92,32247;-41,9103;92,19677
27,52044;0,1330921;0,06863213;-41,96247;92,35485;-42,00504;92,22875
27,54044;0,1333982;0,06822991;-42,05711;92,38714;-42,09978;92,26075
27,56044;0,1336175;0,06790494;-42,15178;92,41934;-42,19453;92,29275
27,58044;0,1341778;0,06989063;-42,24649;92,45145;-42,28842;92,324
27,60044;0,1349741;0,07146858;-42,34122;92,48347;-42,38341;92,35526
27,62044;0,1356799;0,07136884;-42,43599;92,5154;-42,47839;92,38651
27,64044;0,1362903;0,07119705;-42,53079;92,54723;-42,57338;92,41776
27,66044;0,1367896;0,07089117;-42,62562;92,57896;-42,66837;92,44903
27,68044;0,1371983;0,07064309;-42,72048;92,6106;-42,76336;92,48028
27,70044;0,1375117;0,07032263;-42,81538;92,64215;-42,85836;92,51153
27,72044;0,1377128;0,06986177;-42,9103;92,67361;-42,95335;92,54279
27,74044;0,1384266;0,07278235;-43,00526;92,70497;-43,04749;92,57314
27,76044;0,1392289;0,07362615;-43,10024;92,73624;-43,14272;92,60365
27,78045;0,1399251;0,07344338;-43,19526;92,7674;-43,23795;92,63415
27,80045;0,1405174;0,07322023;-43,29031;92,79847;-43,33318;92,66465
27,82045;0,1410131;0,07298522;-43,3854;92,82944;-43,42841;92,69515
27,84045;0,1413916;0,07258826;-43,48051;92,86032;-43,52365;92,72567
27,86045;0,1416785;0,07227347;-43,57566;92,8911;-43,61888;92,75617
27,88045;0,1418756;0,07192327;-43,67083;92,92178;-43,71302;92,78632
27,90045;0,1427772;0,07589664;-43,76604;92,95237;-43,80849;92,81605
27,92045;0,1435761;0,07578243;-43,86128;92,98286;-43,90396;92,84577
27,94045;0,1442576;0,07553671;-43,95655;93,01324;-43,99944;92,87551
27,96045;0,1448465;0,07536773;-44,05185;93,04353;-44,09491;92,90524
27,98045;0,1453108;0,07497686;-44,14719;93,07372;-44,19039;92,93497
28,00045;0,1456858;0,07471784;-44,24256;93,1038;-44,28587;92,9647
28,02045;0,1459569;0,0743341;-44,33796;93,13378;-44,38135;92,99442
28,04045;0,1462798;0,07475438;-44,43338;93,16367;-44,47571;93,02364
28,06045;0,1471719;0,07804648;-44,52884;93,19345;-44,57143;93,05257
28,08045;0,1479456;0,07784089;-44,62434;93,22314;-44,66714;93,08152
28,10045;0,1486237;0,07770278;-44,71986;93,25272;-44,76287;93,11045
28,12045;0,1491885;0,0774181;-44,81542;93,28219;-44,85859;93,13938
28,14045;0,1496505;0,07713523;-44,91101;93,31156;-44,95431;93,16831
28,16045;0,1499856;0,07666837;-45,00663;93,34083;-45,05003;93,19726
28,18045;0,1502326;0,07635099;-45,10228;93,37;-45,14575;93,22619
28,20045;0,1507075;0,07772839;-45,19796;93,39906;-45,24033;93,25443
28,22046;0,1515974;0,08024842;-45,29368;93,42802;-45,33629;93,28254
28,24046;0,1523637;0,08001316;-45,38942;93,45688;-45,43226;93,31066
28,26046;0,1530302;0,07984751;-45,4852;93,48563;-45,52822;93,33877
28,28046;0,1535855;0,07956919;-45,58101;93,51427;-45,62419;93,36687
28,30046;0,1540149;0,07915471;-45,67686;93,5428;-45,72015;93,395
28,32046;0,1543489;0,07884418;-45,77273;93,57123;-45,81612;93,4231
28,34046;0,1545559;0,07831313;-45,86864;93,59955;-45,91209;93,45123
28,36046;0,155214;0,08089731;-45,96457;93,62776;-46,0069;93,47843
28,38046;0,1560861;0,08240364;-46,06054;93,65587;-46,10311;93,5057
28,40046;0,1568334;0,08215307;-46,15654;93,68387;-46,19932;93,53298
28,42046;0,1574747;0,081944;-46,25257;93,71175;-46,29552;93,56025
28,44046;0,1580059;0,08165877;-46,34864;93,73953;-46,39173;93,58752
28,46046;0,1584101;0,08122608;-46,44473;93,7672;-46,48794;93,6148
28,48046;0,1587104;0,08085695;-46,54086;93,79476;-46,58414;93,64207
28,50046;0,1588996;0,08039548;-46,63702;93,82221;-46,68035;93,66933
28,52046;0,1597361;0,08405073;-46,7332;93,84956;-46,77538;93,69549
28,54046;0,1605978;0,08460742;-46,82943;93,87679;-46,87183;93,72189
28,56046;0,161342;0,0843918;-46,92568;93,9039;-46,96828;93,74828
28,58046;0,1619655;0,08410061;-47,02197;93,9309;-47,06472;93,77468
28,60046;0,1624652;0,08373068;-47,11828;93,95779;-47,16118;93,80109
28,62046;0,1628589;0,08339836;-47,21463;93,98457;-47,25763;93,82749
28,64046;0,1631361;0,08295402;-47,31101;94,01124;-47,35408;93,85389
28,66047;0,1633117;0,08253375;-47,40742;94,03779;-47,44906;93,87988
28,68047;0,16429;0,08703662;-47,50386;94,06423;-47,54575;93,90537
28,70047;0,1651424;0,086833;-47,60033;94,09055;-47,64244;93,93087
28,72047;0,1658624;0,08653124;-47,69683;94,11676;-47,73914;93,95638
28,74047;0,1664776;0,08631469;-47,79337;94,14285;-47,83583;93,98188
28,76047;0,1669732;0,08596482;-47,88994;94,16883;-47,93252;94,00738
28,78047;0,1673429;0,08551978;-47,98654;94,19469;-48,02921;94,03288
28,80047;0,1675811;0,08498168;-48,08317;94,22043;-48,12591;94,05839
28,82047;0,1679455;0,08579472;-48,17983;94,24606;-48,2211;94,08326
28,84047;0,1689071;0,08926164;-48,27652;94,27157;-48,31803;94,10784
28,86047;0,1697566;0,08912573;-48,37324;94,29696;-48,41496;94,13241
28,88047;0,1704737;0,08882213;-48,46999;94,32224;-48,51189;94,15699
28,90047;0,1710786;0,08856385;-48,56678;94,34739;-48,60882;94,18156
28,92047;0,1715427;0,08809198;-48,6636;94,37242;-48,70575;94,20614
28,94047;0,1718966;0,08771765;-48,76044;94,39733;-48,80269;94,23071
28,96047;0,1721161;0,08715583;-48,85732;94,42213;-48,89962;94,25529
28,98047;0,1727038;0,08929002;-48,95423;94,4468;-48,99503;94,27898
29,00047;0,1736691;0,09166134;-49,05117;94,47136;-49,09219;94,3026
29,02047;0,1745028;0,0914201;-49,14814;94,49579;-49,18937;94,32623
29,04047;0,1752079;0,09112911;-49,24514;94,5201;-49,28653;94,34985
29,06047;0,1757896;0,09080335;-49,34217;94,54428;-49,3837;94,37347
29,08047;0,1762435;0,09039152;-49,43923;94,56834;-49,48086;94,39709
29,10048;0,1765741;0,08993997;-49,53632;94,59229;-49,57804;94,42071
29,12048;0,1767761;0,08939765;-49,63345;94,6161;-49,6752;94,44433
29,14048;0,1775232;0,09249707;-49,7306;94,6398;-49,77076;94,46688
29,16048;0,1784867;0,09406137;-49,82778;94,66337;-49,86816;94,48951
29,18048;0,1793243;0,09385014;-49,925;94,68681;-49,96556;94,51214
29,20048;0,1800451;0,09362624;-50,02224;94,71013;-50,06297;94,53475
29,22048;0,1806167;0,09316639;-50,11951;94,73331;-50,16038;94,55738
29,24048;0,1810631;0,09276376;-50,21682;94,75638;-50,25779;94,58001
29,26048;0,1813902;0,09233018;-50,31416;94,77931;-50,35519;94,60262
29,28048;0,1815788;0,09173281;-50,41152;94,80212;-50,4526;94,62525
29,30048;0,1825168;0,095948;-50,50891;94,82481;-50,54834;94,6466
29,32048;0,1835018;0,09667602;-50,60633;94,84736;-50,64598;94,66819
29,34048;0,1843385;0,09635282;-50,70379;94,86978;-50,74361;94,6898
29,36048;0,185041;0,09603275;-50,80127;94,89207;-50,84125;94,7114
29,38048;0,1856265;0,09574103;-50,89879;94,91424;-50,93889;94,73299
29,40048;0,1860637;0,09521785;-50,99633;94,93627;-51,03653;94,7546
29,42048;0,1863675;0,09470253;-51,0939;94,95818;-51,13416;94,77621
29,44048;0,1866502;0,09473877;-51,19151;94,97995;-51,22985;94,79728
29,46048;0,1877804;0,09954108;-51,28913;95,00159;-51,32771;94,81782
29,48048;0,1887563;0,09925792;-51,3868;95,0231;-51,42557;94,83837
29,50048;0,1896055;0,09904878;-51,48449;95,04447;-51,52343;94,85891
29,52048;0,1903228;0,0987479;-51,5822;95,06571;-51,6213;94,87945
29,54049;0,1908993;0,09833173;-51,67995;95,08681;-51,71917;94,89999
29,56049;0,1913348;0,09784497;-51,77773;95,10778;-51,81703;94,92052
29,58049;0,1916226;0,0972507;-51,87553;95,12862;-51,9149;94,94108
29,60049;0,1920952;0,09841049;-51,97337;95,14931;-52,01072;94,96088
29,62049;0,1932463;0,1023787;-52,07123;95,16988;-52,1088;94,98032
29,64049;0,1942655;0,1022287;-52,16912;95,19031;-52,20689;94,99975
29,66049;0,1951289;0,1018812;-52,26704;95,21059;-52,30498;95,01919
29,68049;0,1958521;0,101542;-52,36499;95,23074;-52,40307;95,03863
29,70049;0,1964343;0,1011286;-52,46297;95,25076;-52,50116;95,05807
29,72049;0,1968772;0,1006528;-52,56098;95,27063;-52,59925;95,07751
29,74049;0,1971792;0,1000994;-52,65901;95,29037;-52,69734;95,09695
29,76049;0,1978658;0,1023663;-52,75707;95,30997;-52,79327;95,11544
29,78049;0,1990455;0,1054212;-52,85516;95,32942;-52,89157;95,13374
29,80049;0,2000782;0,1052025;-52,95328;95,34873;-52,98988;95,15203
29,82049;0,2009625;0,104903;-53,05142;95,3679;-53,08819;95,17033
29,84049;0,2017074;0,1045779;-53,1496;95,38692;-53,1865;95,18862
29,86049;0,2023038;0,1041342;-53,2478;95,40581;-53,28481;95,20692
29,88049;0,2027533;0,1036241;-53,34603;95,42455;-53,38312;95,22521
29,90049;0,2030551;0,1030364;-53,44428;95,44314;-53,48143;95,24351
29,92049;0,2040503;0,1070013;-53,54256;95,46159;-53,57748;95,26055
29,94049;0,2052593;0,1086748;-53,64087;95,4799;-53,67599;95,27767
29,96049;0,2063282;0,1085084;-53,73921;95,49806;-53,77452;95,29478
29,9805;0,2072412;0,1081856;-53,83758;95,51607;-53,87304;95,31188
30,0005;0,2079927;0,1077541;-53,93597;95,53393;-53,97156;95,329
30,0205;0,208611;0,1073966;-54,03439;95,55164;-54,07008;95,34611
30,0405;0,2090746;0,1068555;-54,13284;95,56921;-54,16861;95,36321
30,0605;0,2093755;0,1061921;-54,23131;95,58662;-54,26714;95,38033
30,0805;0,210671;0,1118131;-54,3298;95,6039;-54,36325;95,3959
30,1005;0,2119239;0,1122264;-54,42833;95,62102;-54,46197;95,41178
30,1205;0,2130291;0,1120405;-54,52687;95,63798;-54,5607;95,42765
30,1405;0,2139796;0,1117425;-54,62545;95,65479;-54,65942;95,44352
30,1605;0,2147592;0,1112777;-54,72405;95,67144;-54,75815;95,4594
30,1805;0,2153993;0,1108999;-54,82268;95,68794;-54,85688;95,47527
30,2005;0,2158702;0,1102895;-54,92134;95,70429;-54,95561;95,49116
30,2205;0,2162636;0,1100992;-55,02002;95,72049;-55,05157;95,50654
30,2405;0,2177373;0,1162367;-55,11872;95,73653;-55,15049;95,52113
30,2605;0,2190487;0,1160814;-55,21745;95,75242;-55,24941;95,53571
30,2805;0,2201979;0,1158449;-55,31621;95,76814;-55,34833;95,5503
30,3005;0,2211848;0,1155272;-55,41499;95,78371;-55,44726;95,56489
30,3205;0,222009;0,1151254;-55,51379;95,79911;-55,54618;95,57948
30,3405;0,222679;0,1146897;-55,61263;95,81436;-55,64511;95,59406
30,3605;0,2231863;0,1141294;-55,71148;95,82945;-55,74404;95,60865
30,3805;0,2238846;0,1154338;-55,81036;95,84438;-55,84005;95,62247
30,40051;0,2254095;0,1203294;-55,90926;95,85915;-55,93915;95,63573
30,42051;0,2267722;0,1201994;-56,00819;95,87376;-56,03826;95,64899
30,44051;0,227965;0,1199468;-56,10714;95,88821;-56,13737;95,66225
30,46051;0,2289886;0,119612;-56,20612;95,90248;-56,23648;95,67551
30,48051;0,2298423;0,1191897;-56,30511;95,91659;-56,33559;95,68877
30,50051;0,2305337;0,1187238;-56,40414;95,93053;-56,43471;95,70203
30,52051;0,2310552;0,1181352;-56,50318;95,94431;-56,53382;95,71529
30,54051;0,2321149;0,1213557;-56,60225;95,95793;-56,62979;95,72746
30,56051;0,2337065;0,1248115;-56,70134;95,97138;-56,72907;95,73933
30,58051;0,2351359;0,1247148;-56,80045;95,98466;-56,82835;95,75118
30,60051;0,2363803;0,124412;-56,89959;95,99776;-56,92764;95,76305
30,62051;0,2374632;0,1241464;-56,99875;96,0107;-57,02692;95,77491
30,64051;0,2383536;0,1236286;-57,09793;96,02345;-57,12621;95,78678
30,66051;0,2390741;0,1231394;-57,19714;96,03604;-57,2255;95,79865
30,68051;0,2396402;0,122651;-57,29636;96,04846;-57,32479;95,81051
30,70051;0,2409475;0,1270098;-57,39561;96,06071;-57,42069;95,82107
30,72051;0,2426052;0,1295912;-57,49488;96,07278;-57,52013;95,83149
30,74051;0,2441011;0,12953;-57,59417;96,08467;-57,61958;95,8419
30,76051;0,2454127;0,1292647;-57,69348;96,09638;-57,71902;95,8523
30,78051;0,2465473;0,1289465;-57,79281;96,10792;-57,81847;95,86271
30,80051;0,2474817;0,1284127;-57,89216;96,11927;-57,91792;95,87313
30,82051;0,2482549;0,1279936;-57,99154;96,13045;-58,01738;95,88354
30,84052;0,248851;0,1274061;-58,09093;96,14145;-58,11684;95,89394
30,86052;0,2505121;0,1335616;-58,19034;96,15227;-58,21263;95,90275
30,88052;0,2522599;0,1348686;-58,28977;96,1629;-58,31223;95,91164
30,90052;0,2538222;0,1347229;-58,38923;96,17336;-58,41181;95,92054
30,92052;0,255193;0,1344503;-58,4887;96,18362;-58,51141;95,92944
30,94052;0,2563645;0,1340401;-58,58819;96,1937;-58,61101;95,93835
30,96052;0,2573583;0,1336481;-58,6877;96,20358;-58,7106;95,94724
30,98052;0,258168;0,1331327;-58,78723;96,21329;-58,8102;95,95614
31,00052;0,2588929;0,1330709;-58,88677;96,22281;-58,90572;95,96461
31,02052;0,2609214;0,1406033;-58,98634;96,23214;-59,00542;95,97192
31,04052;0,2627583;0,1405633;-59,08592;96,24128;-59,10514;95,97923
31,06052;0,2643802;0,1402999;-59,18552;96,25022;-59,20486;95,98655
31,08052;0,2658257;0,1401399;-59,28513;96,25897;-59,30458;95,99386
31,10052;0,2670562;0,1396806;-59,38477;96,26752;-59,4043;96,00118
31,12052;0,2681095;0,1393216;-59,48442;96,27589;-59,50403;96,00849
31,14052;0,2689486;0,1386694;-59,58408;96,28405;-59,60376;96,01582
31,16052;0,2699223;0,13983;-59,68377;96,29202;-59,69903;96,02253
31,18052;0,272041;0,146614;-59,78346;96,2998;-59,79885;96,02819
31,20052;0,2739596;0,1465727;-59,88317;96,30737;-59,89867;96,03385
31,22052;0,2756718;0,1463968;-59,9829;96,31474;-59,9985;96,03951
31,24052;0,2771915;0,1461941;-60,08265;96,32191;-60,09832;96,04516
31,26052;0,2784894;0,1457341;-60,1824;96,32887;-60,19816;96,05082
31,28053;0,2795873;0,1452836;-60,28217;96,33562;-60,29799;96,05648
31,30053;0,2804936;0,1447781;-60,38196;96,34218;-60,39783;96,06213
31,32053;0,281832;0,147608;-60,48175;96,34853;-60,49284;96,06692
31,34053;0,2840479;0,1531034;-60,58157;96,35468;-60,59274;96,07085
31,36053;0,2860493;0,1530318;-60,68139;96,36062;-60,69265;96,07479
31,38053;0,2878357;0,1528496;-60,78122;96,36634;-60,79255;96,07873
31,40053;0,2894076;0,1525637;-60,88107;96,37185;-60,89246;96,08266
31,42053;0,2907648;0,1521684;-60,98093;96,37714;-60,99238;96,0866
31,44053;0,2919073;0,151666;-61,0808;96,38223;-61,09229;96,09054
31,46053;0,2928425;0,1510971;-61,18068;96,3871;-61,19221;96,09447
31,48053;0,2946649;0,1564447;-61,28057;96,39176;-61,28682;96,09716
31,50053;0,2969866;0,1601018;-61,38048;96,3962;-61,38677;96,09928
31,52053;0,2990859;0,1600396;-61,48039;96,40042;-61,48672;96,1014
31,54053;0,3009632;0,1598677;-61,58031;96,40442;-61,58669;96,10352
31,56053;0,3026178;0,1595819;-61,68024;96,4082;-61,68665;96,10564
31,58053;0,3040424;0,1591442;-61,78017;96,41174;-61,78662;96,10777
31,60053;0,3052446;0,1586333;-61,88012;96,41507;-61,88659;96,10989
31,62053;0,3062244;0,1580112;-61,98007;96,41817;-61,98656;96,11201
31,64053;0,3083173;0,1646233;-62,08003;96,42106;-62,0807;96,11274
31,66053;0,3107606;0,1675967;-62,17999;96,42371;-62,18068;96,11295
31,68053;0,3129738;0,1675528;-62,27996;96,42614;-62,28065;96,11317
31,70053;0,314934;0,1672684;-62,37994;96,42833;-62,38063;96,1134
31,72054;0,3166719;0,1670251;-62,47992;96,43028;-62,48061;96,11361
31,74054;0,3181643;0,1665445;-62,57991;96,43201;-62,5806;96,11384
31,76054;0,3194343;0,1660668;-62,67989;96,43349;-62,6806;96,11405
31,78054;0,3204588;0,1653521;-62,77988;96,43475;-62,78059;96,11428
31,80054;0,3230152;0,1742892;-62,87988;96,43578;-62,87419;96,11282
31,82054;0,3255579;0,1754928;-62,97988;96,43657;-62,97415;96,11106
31,84054;0,3278554;0,175415;-63,07988;96,43711;-63,0741;96,10931
31,86054;0,3299224;0,1752964;-63,17987;96,43741;-63,17407;96,10754
31,88054;0,3317212;0,1748547;-63,27987;96,43745;-63,27403;96,10578
31,90054;0,3332742;0,1744021;-63,37987;96,43726;-63,37401;96,10403
31,92054;0,3345892;0,1738694;-63,47987;96,43682;-63,47398;96,10227
31,94054;0,3358362;0,1741532;-63,57987;96,43614;-63,56696;96,10055
31,96054;0,3387638;0,1840201;-63,67986;96,43522;-63,66685;96,0967
31,98054;0,3414153;0,1839647;-63,77986;96,43404;-63,76674;96,09287
32,00054;0,3438287;0,1839814;-63,87985;96,4326;-63,86663;96,08903
32,02054;0,3459802;0,1837479;-63,97984;96,43091;-63,96655;96,08518
32,04054;0,3478711;0,1833899;-64,07982;96,42896;-64,06645;96,08134
32,06054;0,3494929;0,1828554;-64,17979;96,42675;-64,16637;96,07751
32,08054;0,3508687;0,1823133;-64,27976;96,42429;-64,26628;96,07366
32,10054;0,3523579;0,1836251;-64,37972;96,42157;-64,35847;96,06985
32,12054;0,3554188;0,1930141;-64,47968;96,41859;-64,45824;96,06382
32,14054;0,3582106;0,1930643;-64,57962;96,41535;-64,55802;96,05779
32,16055;0,3607332;0,1929794;-64,67956;96,41184;-64,65781;96,05177
32,18055;0,3629789;0,1927179;-64,77949;96,40806;-64,7576;96,04574
32,20055;0,3649547;0,1923567;-64,8794;96,40401;-64,8574;96,03971
